event_id,url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,article_chars,is_hwc_event,species,event_type,humans_killed,humans_injured,animals_killed,animals_injured,event_date,primary_location,location_type,location_notes,gdelt_location_match,confidence,extraction_notes,_error,geocoded_address,final_lat,final_lon,geocode_source,gdelt_all_india_locations_hint
109a1bda-2088-4d15-8a72-c680d753672b,https://www.thehindu.com/news/national/telangana/govts-plea-to-reduce-number-of-animal-passages-for-road-projects-finds-no-favour-at-nbwl/article70038462.ece,Govt plea to reduce number of animal passages for road projects finds no favour at NBWL,20250911T160000Z,17568.0,18.0,selenium,2797,False,,,,,,,,,,,,high,"No specific HWC event reported, only policy discussion",,,17568.0,18.0,gdelt_fallback,
d75210fa-27fb-4f01-8af1-1f2c6e53bd7d,https://www.thehindu.com/news/national/karnataka/forest-martyrs-day-district-judge-appeals-to-public-to-join-hands-in-conserving-forests-wildlife/article70038323.ece,"Forest martyr day : District judge appeals to public to join hands in conserving forests , wildlife",20250911T150000Z,17688.0,13.5,selenium,1772,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,17688.0,13.5,gdelt_fallback,
044a923b-d8dc-4d05-aec4-1b41142ca326,https://timesofindia.indiatimes.com/city/raipur/baby-elephant-born-in-chhattisgarhs-katghora-forest-herd-strength-rises-to-67/articleshow/123811146.cms,"Baby elephant born in Chhattisgarh Katghora forest , herd strength rises to 67 | Raipur News",20250910T144500Z,70116.0,21.2333,selenium,1526,False,elephant,,,,,,,,,"Sakhoda range, Kendai forest subdivision, Katghora forest division",,high,"No specific HWC incident reported, only birth and conservation efforts",,,70116.0,21.2333,gdelt_fallback,
442cc257-caa4-4c32-9de9-e0dce117cf3f,https://www.news18.com/agency-feeds/four-year-old-girl-mauled-to-death-allegedly-by-wild-animal-in-ups-bahraich-9563133.html,Four - year - old girl mauled to death allegedly by wild animal in UP Bahraich,20250910T124500Z,70277.0,27.5833,jina,7554,True,wolf,attack_on_human,1,,,,2025-09-10,"Paragpurwa, Bahraich, Uttar Pradesh, India",village,Sugarcane field near the village,"Bahraich, Uttar Pradesh, India",high,Species identified as wolf by locals,,"WGCR+47V, Tulsipur, Uttar Pradesh 271865, India",27.9203636,81.5406789,google_maps,
8dd0c92a-63e1-4f57-9e2f-07591fad5f95,https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/memorandum-to-centre-haryana-cm-to-stop-aravali-safari-project/article70026821.ece,"Memorandum to Centre , Haryana CM to stop Aravali safari project",20250908T201500Z,17660.0,29.6161,selenium,3032,False,,,,,,,,,,,,high,"No specific HWC event described, only future concerns and policy discussions.",,,17660.0,29.6161,gdelt_fallback,
79da8b86-3cde-4e57-b39b-13c397e76dc3,https://countercurrents.org/2025/09/discard-the-zoo-safari-project-conserve-aravalli-ecosystem-uphold-community-rights-forest-rights-act/,Discard the Zoo Safari Project : Conserve Aravalli Ecosystem : Uphold Community Rights & Forest Rights Act,20250908T084500Z,17660.0,29.6161,selenium,29284,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17660.0,29.6161,gdelt_fallback,
aba203de-02cb-4d9f-9104-a843edb8f35d,https://www.orissapost.com/rising-elephant-human-conflict-in-odisha-amid-habitat-loss/,Rising elephant - human conflict in Odisha amid habitat loss,20250908T060000Z,17810.0,20.5,jina,8112,True,elephant,crop_raid,,,,,2025-09-08,"Keonjhar, Orissa, India",district,"Banshapala village, BJP forest range","Keonjhar, Orissa, India",high,Multiple villages in Keonjhar district affected by elephant raids,,"Keonjhar, Odisha, India",21.6392783,85.605494,google_maps,
f9e9c80d-d56a-43f3-aa81-54e71239d506,https://www.thehindu.com/news/national/kerala/forest-watcher-injured-in-wild-elephant-attack-at-athirappilly/article70022817.ece,Forest watcher injured in wild elephant attack at Athirappilly,20250907T161500Z,17708.0,10.5167,selenium,1129,True,elephant,attack_on_human,,1,,,2025-09-07,"Pillappara, Thrissur, Kerala, India",village,near Athirappilly,,high,Clear details of a single incident involving a wild elephant attacking a forest watcher.,,"Pillappara, Vettilappara, Pariyaram, Kerala 680721, India",10.2920626,76.52931389999999,google_maps,
43be527b-5080-4efc-b140-b292442258e4,https://indianexpress.com/article/upsc-current-affairs/upsc-key-india-us-infant-mortality-rate-special-intensive-revision-10235525/,"UPSC Key : September 7 , 2025 : India - US relations , Infant mortality rate and Special Intensive Revision",20250907T134500Z,72809.0,33.9167,selenium,27682,True,tiger,corridor_conflict,13,,,,2022-01-01,"Ramnagar, Uttarakhand, India",forest_division,Buffer zone of Corbett Tiger Reserve,,high,Based on reported human deaths due to tigers in the region,,"Ramnagar, Uttarakhand 244715, India",29.3947643,79.1264997,google_maps,
60046814-7929-49a8-89cc-d93cac285067,https://indianexpress.com/article/india/near-corbett-another-tiger-success-story-plays-out-29-more-big-cats-since-2022-10234623/,"Near Corbett , another tiger success story plays out : 29 more big cats since 2022",20250907T011500Z,70282.0,30.25,selenium,6832,True,tiger,human_killed,13,,,,2022-01-01,"Ramnagar, Uttarakhand, India",forest_division,"Ramnagar Division, adjoining Corbett Tiger Reserve",,high,"Data from Jan 2022 to 2025, no specific dates",,"Ramnagar, Uttarakhand 244715, India",29.3947643,79.1264997,google_maps,
fa7ed168-77d5-4484-b040-72bf377a160a,https://www.gulte.com/news/370342/ai-powered-systems-to-avoid-human-wildlife-conflict-in-tirumala-hills,AI - Powered Systems To Avoid Human - Wildlife Conflict in Tirumala Hills,20250906T220000Z,17561.0,13.6833,selenium,1880,False,,,,,,,,,,,,high,"No specific HWC event reported, only prevention measures",,,17561.0,13.6833,gdelt_fallback,
04d45358-fe0f-4645-9a75-75fe5a98e902,https://timesofindia.indiatimes.com/city/mysuru/wildlife-population-increase-in-karnataka-leads-tohuman-animal-conflict/articleshow/123724125.cms,Wildlife population increase in Karnataka leads tohuman - animal conflict | Mysuru News,20250906T003000Z,70158.0,12.3833,selenium,3965,False,,,,,,,,,,,,high,"Article discusses general measures and statistics, no specific HWC event",,,70158.0,12.3833,gdelt_fallback,
7cdb767e-4a09-4a53-bb3f-20825ff7930b,https://www.freepressjournal.in/bhopal/tigers-from-pench-kanha-increasing-problems-in-balaghat-their-movement-is-leading-to-man-animal-conflict,Tigers From Pench & Kanha Increasing Problems In Balaghat ; Their Movement Is Leading To Man - Animal Conflict,20250905T171500Z,17747.0,21.7833,selenium,1586,False,tiger,,,,,,,,,"Kantangi, Lalbarra, Kherlanji",,high,"Article discusses potential future conflicts and measures to prevent them, no specific incident reported.",,,17747.0,21.7833,gdelt_fallback,
1e4dd556-7109-4f5f-9f8a-41bdcbe55aff,https://indianexpress.com/article/cities/lucknow/amid-recent-tiger-jackal-attacks-how-up-forest-dept-changing-strategy-10224241/,"Man vs wild : Amid recent tiger and jackal attacks , how UP forest dept is changing strategy",20250901T120000Z,17931.0,28.6333,selenium,7546,True,tiger,human_killed,2,,,,2023-08-21,"Narani, Sitapur, Uttar Pradesh, India",village,"Maholi area, South Kheri forest division",,high,"Two tiger attacks, one confirmed, one pending post-mortem",,"Narni, Uttar Pradesh 221712, India",25.8762977,83.7916015,google_maps,
b1186850-2813-49b2-a528-19e2e698e449,https://indianexpress.com/article/india/tribal-man-wild-bear-attack-tripura-10222421/,Tribal man killed in wild bear attack in Tripura,20250831T144500Z,17885.0,24.3833,selenium,924,True,bear,attack_on_human,1,,,,2025-08-29,"Khedacherra, North Tripura, Tripura, India",village,12 km from Khedacherra police station,,high,Event details clearly stated in the article.,,"Khedacherra, Tripura, India",24.0921844,92.3233948,google_maps,
5e766506-dba5-452c-9c6d-e21b1b8872e7,https://www.thehindu.com/news/national/kerala/action-plan-soon-for-expediting-removal-of-dangerous-trees-in-kottayam/article69996776.ece,Action plan soon for expediting removal of dangerous trees in Kottayam,20250831T143000Z,17698.0,11.8333,selenium,2030,True,elephant,corridor_conflict,,,,,2025-08-31,"Kombukuthy, Kottayam, Kerala, India",village,Residents fear elephant attacks,,high,MLA highlighted resident fears after elephant attack,,"Kombukuthy, Koruthodu, Kerala 686513, India",9.489699,76.9686267,google_maps,
dc2d9a64-1d0d-4dad-9ec3-1828fa759cdd,https://indianexpress.com/article/india/india-culture-tolerance-human-animal-co-existence-justice-nagarathna-10221814/,"India has culture of tolerance , must look at why human - animal co - existence is turning into conflict : Justice Nagarathna",20250831T084500Z,17699.0,10.0,selenium,3702,False,,,,,,,,,,,,high,"No specific HWC event described, only discussion of policy and cultural issues.",,,17699.0,10.0,gdelt_fallback,
00ae3ae5-8cfd-491e-bc5d-a2d83e104aa5,https://www.freepressjournal.in/india/stray-dogs-case-made-me-known-globally-supreme-court-justice-vikram-nath-at-kerala-event,  Stray Dogs Case Made Me Known Globally : Supreme Court Justice Vikram Nath At Kerala Event,20250831T081500Z,17911.0,28.6667,selenium,1983,False,,,,,,,,,,,,high,"No specific HWC event described, only legal discussion.",,,17911.0,28.6667,gdelt_fallback,
edeb18b5-b641-434a-9299-0c4b84b9ce49,https://www.news18.com/india/gave-me-global-recongnition-supreme-court-justice-vikram-nath-on-stray-dog-order-ws-bl-9539181.html,  Gave Me Global Recongnition : Supreme Court Justice Vikram Nath On Stray Dog Order,20250831T073000Z,17911.0,28.6667,jina,8708,False,,,,,,,,,,,,high,"No specific HWC event described, only legal and policy discussions.",,,17911.0,28.6667,gdelt_fallback,
5cd8c537-c2d3-4d82-83a1-a362bc13890e,https://www.barandbench.com/news/article-21-must-extend-to-preservation-of-ecological-conditions-essential-for-life-justice-surya-kant,Article 21 must extend to preservation of ecological conditions essential for life : Justice Surya Kant,20250831T070000Z,17709.0,8.50694,jina,4018,False,,,,,,,,,,,,high,"No specific HWC incident reported, only policy discussion",,,17709.0,8.50694,gdelt_fallback,
045930f4-f571-410a-b484-d8cc3506ce7f,https://www.dnaindia.com/india/report-who-is-justice-vikram-nath-sc-judge-says-stray-dog-order-made-him-famous-in-world-grateful-to-3178345,"Who is Justice Vikram Nath ? SC Judge says  stray dog  order made him famous in world ,  grateful to ... ",20250831T053000Z,17709.0,8.50694,selenium,2677,False,,,,,,,,,,,,high,"No specific HWC event described, only legal proceedings and public reaction.",,,17709.0,8.50694,gdelt_fallback,
5da44a84-6cc8-4e81-8f21-31bc22451053,https://www.orissapost.com/female-elephant-found-dead-in-hindol-forest/,Female elephant found dead in Hindol forest,20250831T044500Z,17810.0,20.6667,jina,5652,False,elephant,,,,,,,"Nuakot, Dhenkanal, Orissa, India",forest_range,Hindol forest range,"Nuakot, Orissa, India",high,"No specific HWC event, only a dead elephant found",,,17810.0,20.6667,gdelt_fallback,
b9d95f23-7c79-41b1-8149-309e383ef29c,https://www.livelaw.in/top-stories/stray-dog-case-made-me-known-to-civil-society-world-over-thankful-to-cji-for-allotting-it-to-me-justice-vikram-nath-302463,Stray Dog Case Made Me Known To Civil Society World Over ; Thankful To CJI For Allotting It To Me : Justice Vikram Nath,20250830T144500Z,17699.0,10.0,jina,907,False,,,,,,,,,,,,high,"No specific HWC event described, only a comment on a case.",,,17699.0,10.0,gdelt_fallback,
28d1c6d2-0da9-467a-82ae-510da583f56d,https://www.livelaw.in/news-updates/kerala-state-legal-services-authority-conference-on-human-wildlife-conflict-302459,NALSA Launches Landmark Schemes On Human – wildlife Conflict And Support For Dependents Of Prisoners & Victims Of Crime At Southern Regional Conference In Kerala,20250830T144500Z,17699.0,10.0,jina,1002,False,,,,,,,,,,,,high,"No specific HWC incident reported, only a conference announcement",,,17699.0,10.0,gdelt_fallback,
7a0c69f7-a3ad-4b37-af95-63744c7f713f,https://www.thehindu.com/news/national/kerala/wildlife-expert-flags-flaws-in-keralas-human-wildlife-conflict-policy-draft/article69989376.ece,Wildlife expert flags flaws in Kerala human - wildlife conflict policy draft,20250829T144500Z,17699.0,10.0,selenium,3608,False,,,,,,,,,,,,high,"Article discusses policy and conservation concerns, no specific HWC event reported.",,,17699.0,10.0,gdelt_fallback,
bec22c22-cbc0-4383-b3ab-1cf426d078a0,https://www.nagpurtoday.in/after-hc-steps-in-injured-tadoba-tiger-chhota-matka-rescued-gets-new-lease-of-life/08291708,"After HC steps in , injured Tadoba tiger  Chhota Matka  rescued , gets new lease of life",20250829T144500Z,17784.0,21.15,selenium,2621,False,tiger,,,,,,,,,,,high,"No specific HWC event, only rescue and legal intervention",,,17784.0,21.15,gdelt_fallback,
e09eba35-86a6-43ed-b709-4c212c893fe0,https://www.theweek.in/voices/columns/brijeshwari-gohil/2025/08/29/the-elephant-in-indian-art-a-symbol-of-power-wisdom-and-divinity.html,"The Elephant in Indian art : A symbol of power , wisdom and divinity",20250829T083000Z,17755.0,23.4833,jina,6238,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,17755.0,23.4833,gdelt_fallback,
4747d426-b985-4cdf-9ad8-7cd27f282625,https://www.centralchronicle.com/forest-encroachment-undermined-meet-on-human-wildlife-conflict-in-kerala-on-aug-30/,"Forest encroachment undermined , Meet on  Human – Wildlife Conflict  in Kerala on Aug 30 | Central India Premier English Daily",20250829T060000Z,17568.0,18.0,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,17568.0,18.0,gdelt_fallback_no_text,
58338e70-8f7c-4059-8699-9ee970fece2c,https://www.thehindu.com/books/popular-fiction-recommendations-august-2025-thrillers-romance-horror-bestsellers/article69936347.ece,"Column | War , witches and wildlife : top books to read this August",20250829T011500Z,70159.0,12.9833,selenium,3251,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,70159.0,12.9833,gdelt_fallback,
a3940a1a-94c0-4b31-b9a4-2c2d0707da8d,https://timesofindia.indiatimes.com/city/raipur/drone-glimpse-of-chhattisgarhs-gentle-giants-elephants-guard-calves-in-korba-forest-villagers-urged-not-to-disturb-elephants/articleshow/123556587.cms,Elephants guard calves in Chhattisgarh Korba forest ; villagers urged not to disturb elephants | Raipur News,20250828T070000Z,70113.0,22.5,selenium,951,False,,,,,,,,,,,,high,"No specific HWC event described, only a sighting and warning.",,,70113.0,22.5,gdelt_fallback,
7b24aa75-a097-404f-a082-098d51ef421a,https://www.thehindu.com/news/national/maharashtra/injured-tiger-chhota-matka-rescued-from-tadoba-reserve/article69982902.ece,Injured tiger  Chhota Matka  rescued from Tadoba reserve,20250827T194500Z,17763.0,19.95,selenium,890,False,tiger,,,,,,2025-08-27,"Khadsangi Range, Chandrapur, Maharashtra, India",forest_range,Tadoba-Andhari Reserve,,high,No direct human-wildlife conflict incident reported,,,17763.0,19.95,gdelt_fallback,
864a6545-d0da-484c-a171-ee9bb83bcaaa,https://www.news18.com/agency-feeds/injured-tiger-chhota-matka-rescued-from-tadoba-reserve-9532822.html,Injured tiger  Chhota Matka  rescued from Tadoba reserve,20250827T184500Z,17763.0,19.95,selenium,1025,True,tiger,animal_injured,,,1,1,2023-08-27,"Tadoba-Andhari Reserve, Chandrapur, Maharashtra, India",forest_division,Khadsangi Range (buffer area),,high,Event involves an injured tiger and a killed rival tiger.,,"XC42+V7G, Chandrapur, Maharashtra 442403, India",19.957197,79.4006958,google_maps,
da813b05-ac7b-4d5c-ae05-a70dcb500a19,https://timesofindia.indiatimes.com/city/bhubaneswar/elephant-tramples-bargarh-couple-to-death/articleshow/123532222.cms,Elephant tramples Bargarh couple to death | Bhubaneswar News,20250826T194500Z,17819.0,21.45,selenium,1038,True,elephant,attack_on_human,2,,,,2025-08-26,"Padmapur, Bargarh, Odisha, India",village,"Dhandupali village, Paikmal area",,high,Specific details provided in the article.,,"Padmapur, Odisha 768036, India",21.0015164,83.06061509999999,google_maps,
e97cb679-f383-473e-aa0d-b47c696ea713,https://www.jagranjosh.com/current-affairs/ntcas-new-tiger-corridor-policy-balancing-conservation-with-development-1850000223-1,NTCA New Tiger Corridor Policy : Balancing Conservation with Development,20250825T171500Z,70184.0,18.975,jina,12022,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,70184.0,18.975,gdelt_fallback,
ad9bcf1b-c3e1-433a-8d32-56d3f8110da6,https://bangaloremirror.indiatimes.com/bangalore/others/into-the-wild-void/articleshow/123489961.cms,Into the wild void,20250825T034500Z,17688.0,13.5,jina,5511,False,,,,,,,,,,,,high,"Article discusses wildlife crime statistics and lack of convictions, no specific HWC event described.",,,17688.0,13.5,gdelt_fallback,
78b322d0-6ad1-440c-aea7-28e2863785ec,https://timesofindia.indiatimes.com/city/bhubaneswar/specialised-elephant-rescue-vehicle-deployed-in-angul/articleshow/123487371.cms,Specialised elephant rescue vehicle deployed in Angul | Bhubaneswar News,20250824T220000Z,70219.0,20.3667,selenium,1781,False,,,,,,,,,,,,high,"No specific HWC event described, only a preventive measure.",,,70219.0,20.3667,gdelt_fallback,
992bfbc2-d7dd-4405-9e98-e235ee51c3ea,https://www.thehitavada.com/Encyc/2025/8/24/memorable-day-for-jabalpur-better-road-connectivity-can-change-fate-of-nation-farmers-cm-.html,memorable - day - for - jabalpur - better - road - connectivity - can - change - fate - of - nation - farmers - cm - ,20250824T050000Z,70187.0,19.85,jina,4625,False,,,,,,,,,,,,high,"No specific HWC incident reported, only infrastructure announcements.",,,70187.0,19.85,gdelt_fallback,
